date,shift,hour,hourtime,trucks,truck_class,digger,digger_class,pit,material_type,std_material_tonnage,std_material_volume,actual_tonnage_payload,distance_empty_meter,distance_loaded_meter,traveling_time_seconds,waiting_time_seconds,spotting_time_seconds,loading_time_seconds,hauling_time_seconds,queued_time_seconds,backing_time_seconds,tipping_time_seconds,shovel_hang_time_seconds
6/25/2020,Day,11,11:40 AM,RD0021,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,161.7,2373,2507,275,3,14,118,567,0,29,22,176
6/25/2020,Day,11,11:40 AM,RD0030,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,158.3,3103,3103,321,4,13,102,604,0,26,30,53
6/25/2020,Day,11,11:40 AM,RD0060,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,148,2787,2787,329,198,26,113,533,11,0,22,0
6/25/2020,Day,11,11:40 AM,RD0043,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,153,2668,2659,313,3,13,96,527,0,32,31,70
6/25/2020,Day,11,11:40 AM,RD0082,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,151,2273,2273,233,210,16,231,486,3,28,28,0
6/25/2020,Day,11,11:40 AM,RD0054,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,140.7,2827,2818,280,10,0,117,535,1,27,24,0
6/25/2020,Day,11,11:40 AM,RD0006,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,124.4,2882,3173,328,46,14,112,569,0,29,42,0
6/25/2020,Day,11,11:40 AM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,105.677,1342,1342,1352,6,6,211,352,6,7,40,43
6/25/2020,Day,11,11:40 AM,RD0090,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,122.2,2747,2725,442,15,11,146,529,0,27,32,167
6/25/2020,Day,11,11:40 AM,RD0067,CAT785,EX010,H5500,Pit-C,Waste,163,64.5,131.1,3705,1285,549,153,18,89,207,0,39,22,0
6/25/2020,Day,11,11:40 AM,RD0028,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,157.1,1664,1664,179,3,11,105,310,5,22,34,112
6/25/2020,Day,11,11:40 AM,RD0093,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,125.7,2725,2725,308,3,11,166,566,0,25,22,210
6/25/2020,Day,11,11:40 AM,RD0019,CAT785,EX012,H3600,Pit-A,Waste,163,64.5,158.8,2921,2787,401,154,11,115,657,3,17,26,0
6/25/2020,Day,11,11:40 AM,RD0007,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,153.8,3173,3188,323,84,14,99,606,0,22,38,0
6/25/2020,Day,10,10:40 AM,RD0107,CAT777D-COAL,EX019,R984,Pit-A,Coal,107,79.26,115.041,23894,23829,2572,82,9,430,3070,7,0,23,29
6/25/2020,Day,11,11:40 AM,RD0064,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,157.5,1373,1373,214,22,20,238,323,0,31,44,0
6/25/2020,Day,11,11:40 AM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,205.1,3705,3705,521,9,37,111,713,5,27,40,0
6/25/2020,Day,11,11:40 AM,RD0052,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,116.4,2725,2725,357,4,11,145,563,0,25,34,137
6/25/2020,Day,11,11:40 AM,RD0001,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,128.4,2373,2507,276,98,16,126,552,1,26,30,0
6/25/2020,Day,11,11:40 AM,RD0041,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,165.9,2882,2882,301,4,15,138,546,4,25,28,50
6/25/2020,Day,11,11:40 AM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,217.6,1270,1270,211,2,14,101,242,2,31,38,40
6/25/2020,Day,11,11:40 AM,RD0066,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,166.2,1373,1373,277,8,16,251,343,0,33,38,0
6/25/2020,Day,11,11:40 AM,RD0016,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,143.8,3441,3173,345,7,14,105,667,0,20,40,31
6/25/2020,Day,10,10:40 AM,RD0113,CAT777D-COAL,EX024,R984,Pit-A,Coal,107,79.26,107,23039,11575,2256,3,7,592,3258,138,6,10,81
6/25/2020,Day,11,11:40 AM,RD0062,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,164.7,1664,1664,151,61,18,108,314,1,33,26,0
6/25/2020,Day,11,11:40 AM,RD0036,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,157.3,2827,2827,284,252,18,106,594,3,33,26,0
6/25/2020,Day,11,11:40 AM,RD0069,CAT789,EX017,H3600,Pit-B,Waste,205,81,180.4,2305,2305,225,109,0,134,453,4,31,38,0
6/25/2020,Day,11,11:40 AM,RD0053,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,153.7,1664,1664,224,78,28,101,314,3,29,26,0
6/25/2020,Day,11,11:40 AM,RD0015,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,140.9,2373,2507,332,2,15,126,494,0,31,27,91
6/25/2020,Day,11,11:40 AM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,207.3,1270,1270,210,38,14,111,170,3,32,36,0
6/25/2020,Day,11,11:40 AM,RD0061,CAT789,EX015,H5500,Pit-C,Waste,205,81,210.5,1270,1270,256,70,19,128,215,3,40,31,0
6/25/2020,Day,11,11:40 AM,RD0034,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,157.4,1346,1346,190,23,15,118,208,3,32,24,0
6/25/2020,Day,11,11:40 AM,RD0047,CAT789,EX010,H5500,Pit-C,Waste,205,81,194.2,1285,1285,212,219,26,158,236,0,35,30,0
6/25/2020,Day,11,11:40 AM,RD0112,CAT 777E,EX022,R984,Pit-C,Coal,107,79.26,95.2,13235,15982,1341,75,0,341,1640,0,0,27,13
6/25/2020,Day,11,11:40 AM,RD0031,CAT789,EX010,H5500,Pit-C,Waste,205,81,216.4,3705,3705,482,84,16,100,760,2,29,23,0
6/25/2020,Day,11,11:40 AM,RD0003,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,154.1,3173,3173,319,1,17,116,528,0,26,34,117
6/25/2020,Day,11,11:40 AM,RD0027,CAT785,EX003,H3600,Pit-A,Waste,163,64.5,153.2,3103,3103,323,3,13,102,550,0,21,25,171
6/25/2020,Day,11,11:40 AM,RD0082,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,146.6,2391,2273,235,55,46,172,484,1,31,23,31
6/25/2020,Day,11,11:40 AM,RD0035,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,151.9,2827,2827,265,3,12,121,509,1,33,22,25
6/25/2020,Day,11,11:40 AM,RD0093,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,132.4,2725,2725,315,2,13,153,602,0,24,27,190
6/25/2020,Day,11,11:40 AM,RD0074,CAT789,EX017,H3600,Pit-B,Waste,205,81,210.3,2305,2305,199,0,19,131,474,4,26,49,49
6/25/2020,Day,11,11:40 AM,RD0033,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,160.2,1664,1664,213,5,32,107,320,4,37,26,16
6/25/2020,Day,13,1:40 PM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,153.4,2100,2100,212,61,18,152,532,3,33,48,0
6/25/2020,Day,11,11:40 AM,RD0057,CAT785,EX001,H3600,Pit-A,Waste,163,64.5,156.9,2580,2563,325,2,9,103,512,3,29,31,42
6/25/2020,Day,11,11:40 AM,RD0053,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,151.2,1664,1664,156,1,0,106,301,5,28,28,51
6/25/2020,Day,11,11:40 AM,RD0085,CAT785,EX013,H2500,Pit-C,Waste,163,64.5,149.5,1337,1373,223,116,27,186,347,0,39,34,0
6/25/2020,Day,11,11:40 AM,RD0002,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,155.5,1346,1346,206,2,14,130,198,1,25,26,29
6/25/2020,Day,11,11:40 AM,RD0069,CAT789,EX017,H3600,Pit-B,Waste,205,81,197.6,2305,2305,225,89,0,135,471,3,30,33,0
6/25/2020,Day,11,11:40 AM,RD0041,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,173.1,2882,2882,282,5,14,113,529,4,21,24,48
6/25/2020,Day,11,11:40 AM,RD0055,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,131.4,2305,2305,218,62,0,133,457,3,25,26,0
6/25/2020,Day,11,11:40 AM,RD0034,CAT785,EX002,H3600,Pit-D,Waste,163,64.5,127.7,1346,1346,201,3,12,114,204,2,43,22,41
6/25/2020,Day,11,11:40 AM,RD0051,CAT785,EX004,H3600,Pit-A,Waste,163,64.5,159.4,2373,2373,275,213,11,110,475,5,31,26,0
6/25/2020,Day,11,11:40 AM,RD0038,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,152.3,2827,2827,228,148,14,115,494,2,23,23,0
6/25/2020,Day,11,11:40 AM,RD0032,CAT785,EX005,H3600,Pit-A,Waste,163,64.5,145,3173,3173,345,135,16,96,503,0,26,49,0
6/25/2020,Day,11,11:40 AM,RD0012,CAT785,EX007,H2500,Pit-A,Waste,163,64.5,125.8,2725,2725,276,35,11,157,512,0,26,31,0
6/25/2020,Day,11,11:40 AM,RD0084,CAT789,EX010,H5500,Pit-C,Waste,205,81,196,3705,3705,391,242,22,115,677,3,26,26,0
6/25/2020,Day,11,11:40 AM,RD0130,CAT777D-COAL,EX021,R984,Pit-B,Coal,107,79.26,107,9043,8992,1159,295,0,639,1259,6,8,153,0
6/25/2020,Day,14,2:40 PM,RD0036,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,106,2391,2053,220,87,15,277,509,0,32,24,0
6/25/2020,Day,15,3:40 PM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,167.7,2100,2100,237,69,0,150,496,3,29,36,0
6/25/2020,Day,15,3:40 PM,RD0078,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,105.95,1388,1388,283,231,15,162,307,7,9,23,0
6/25/2020,Day,15,3:40 PM,RD0109,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1388,1388,363,114,6,82,355,4,9,28,0
6/25/2020,Day,15,3:40 PM,RD0074,CAT789,EX009,H3600,Pit-B,Waste,205,81,200.9,2824,2824,464,0,10,120,515,2,37,38,13
6/25/2020,Day,14,2:40 PM,RD0127,CAT777D-COAL,EX018,H2500,Coal_Stockpile,Coal,107,79.26,107,20301,12441,1461,151,12,160,1610,0,2,275,30
6/25/2020,Day,15,3:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,110.859,1440,1388,258,212,0,103,381,4,5,35,0
6/25/2020,Day,15,3:40 PM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,195.6,1285,1285,225,15,13,102,238,3,39,34,99
6/25/2020,Day,15,3:40 PM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,144.3,2171,2100,398,8,16,109,513,2,34,26,92
6/25/2020,Day,14,2:40 PM,RD0099,CAT777D-COAL,EX025,H1200,Pit-B,Coal,107,79.26,111.677,8629,8629,1002,91,10,506,1188,22,1,20,17
6/25/2020,Day,15,3:40 PM,RD0055,CAT785,EX017,H3600,Pit-B,Waste,163,64.5,144.9,426,2662,41,2,65,100,541,3,32,30,124
6/25/2020,Day,15,3:40 PM,RD0038,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,153.2,1550,2086,277,8,2,280,499,1,24,26,92
6/25/2020,Day,15,3:40 PM,RD0069,CAT789,EX017,H3600,Pit-B,Waste,205,81,211.5,1324,2250,469,1,0,104,502,4,40,32,89
6/25/2020,Day,15,3:40 PM,RD0058,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,149,1412,1412,150,35,14,90,247,2,30,34,74
6/25/2020,Day,14,2:40 PM,RD0078,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,102.586,1388,1388,270,117,9,121,387,6,5,24,0
6/25/2020,Day,15,3:40 PM,RD0035,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,8.5,3250,2824,316,22,1,132,545,0,33,46,56
6/25/2020,Day,14,2:40 PM,RD0120,CAT777D-COAL,EX022,R984,Pit-C,Coal,107,79.26,104.405,13226,24568,1377,16,9,406,3154,6,1,18,0
6/25/2020,Day,15,3:40 PM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,209.5,1285,1285,228,73,11,114,209,4,27,38,0
6/25/2020,Day,14,2:40 PM,RD0110,CAT777D-COAL,EX018,H2500,Coal_Stockpile,Coal,107,79.26,107,839,12536,934,31,8,136,1436,0,0,224,94
6/25/2020,Day,15,3:40 PM,RD0062,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,148.1,2100,2100,205,104,15,82,494,4,28,32,0
6/25/2020,Day,14,2:40 PM,RD0098,CAT777D-COAL,EX022,R984,Pit-C,Coal,107,79.26,107,23582,26869,2738,13,13,375,3037,0,1,418,0
6/25/2020,Day,15,3:40 PM,RD0036,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,129.5,2391,2048,288,109,8,241,526,3,17,24,0
6/25/2020,Day,15,3:40 PM,RD0040,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1388,1388,263,254,14,176,306,11,3,16,0
6/25/2020,Day,10,10:40 AM,RD0078,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,123.859,1378,1427,1125,6,6,163,330,1,10,42,103
6/25/2020,Day,15,3:40 PM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,154.6,2779,2407,385,83,14,318,552,2,70,26,0
6/25/2020,Day,15,3:40 PM,RD0111,CAT789,EX010,H5500,Pit-C,Waste,205,81,213.7,1209,1119,525,12,12,110,271,0,53,35,0
6/25/2020,Day,15,3:40 PM,RD0058,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,150.6,1412,1412,181,138,12,70,255,2,30,28,0
6/25/2020,Day,9,9:40 AM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,119.314,1378,1461,250,107,10,153,404,0,1,19,44
6/25/2020,Day,10,10:40 AM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,114.041,1174,1530,237,131,9,144,429,0,1,18,213
6/25/2020,Day,15,3:40 PM,RD0063,CAT789,EX010,H5500,Pit-C,Waste,205,81,210.1,1209,1119,477,4,15,100,252,0,29,32,63
6/25/2020,Day,15,3:40 PM,RD0028,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,161,1412,1412,139,9,12,85,263,2,31,34,71
6/25/2020,Day,14,2:40 PM,RD0113,CAT777D-COAL,EX024,R984,Pit-A,Coal,107,79.26,107,22469,22550,2684,249,10,507,3156,10,236,4,0
6/25/2020,Day,15,3:40 PM,RD0063,CAT789,EX010,H5500,Pit-C,Waste,205,81,205.9,1209,1595,273,4,15,108,254,5,29,30,138
6/25/2020,Day,15,3:40 PM,RD0040,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1388,1511,331,55,6,140,340,0,12,28,1
6/25/2020,Day,15,3:40 PM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,188.7,1285,1290,219,63,21,129,189,5,30,38,0
6/25/2020,Day,15,3:40 PM,RD0111,CAT789,EX010,H5500,Pit-C,Waste,205,81,204.8,1209,1595,230,143,12,108,262,1,39,30,0
6/25/2020,Day,15,3:40 PM,RD0062,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,145.1,2100,2100,613,4,10,150,480,2,27,36,79
6/25/2020,Day,15,3:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,105.495,1440,1511,367,155,1,103,354,4,5,36,0
6/25/2020,Day,15,3:40 PM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,207.4,1285,1290,236,38,13,111,242,5,34,41,82
6/25/2020,Day,15,3:40 PM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,158,2362,2100,453,49,11,124,496,1,30,31,11
6/25/2020,Day,15,3:40 PM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,216.8,1290,1290,195,46,18,94,217,1,29,34,0
6/25/2020,Day,15,3:40 PM,RD0087,CAT789,EX010,H5500,Pit-C,Waste,205,81,222.1,1209,1584,234,2,12,119,247,0,32,46,168
6/25/2020,Day,14,2:40 PM,RD0106,CAT 777E,EX019,R984,Pit-A,Coal,107,79.26,120.7,24634,25226,1803,292,95,410,3566,0,0,0,0
6/25/2020,Day,15,3:40 PM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,206.1,1260,1595,268,131,19,110,222,4,30,46,0
6/25/2020,Day,15,3:40 PM,RD0029,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,156.6,2100,2100,495,7,9,113,508,2,31,42,23
6/25/2020,Day,14,2:40 PM,RD0107,CAT777D-COAL,EX019,R984,Pit-A,Coal,107,79.26,120.314,22587,23830,3327,346,15,503,3176,0,0,0,0
6/25/2020,Day,15,3:40 PM,RD0053,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,141.1,1412,1412,136,17,15,120,255,5,30,30,0
6/25/2020,Day,15,3:40 PM,RD0029,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,143.2,2100,2100,233,4,19,134,490,2,30,28,71
6/25/2020,Day,15,3:40 PM,RD0061,CAT789,EX015,H5500,Pit-C,Waste,205,81,199.7,1290,1290,226,5,19,99,217,4,32,47,29
6/25/2020,Day,15,3:40 PM,RD0109,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1511,1511,253,101,6,85,326,4,5,27,0
6/25/2020,Day,15,3:40 PM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,196.1,1595,1595,260,3,15,105,179,2,33,25,14
6/25/2020,Day,15,3:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,106.041,1511,1511,283,144,0,123,359,4,0,21,0
6/25/2020,Day,15,3:40 PM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,142.2,2100,2100,638,11,15,122,504,1,27,36,71
6/25/2020,Day,15,3:40 PM,RD0063,CAT789,EX010,H5500,Pit-C,Waste,205,81,202.5,1595,1595,261,2,14,101,228,5,27,56,135
6/25/2020,Day,13,1:40 PM,RD0097,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1342,1342,678,29,14,135,419,6,11,79,120
6/25/2020,Day,15,3:40 PM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,208,1290,1290,190,2,13,114,199,4,33,32,46
6/25/2020,Day,11,11:40 AM,RD0040,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1342,1342,253,60,5,139,318,5,8,58,179
6/25/2020,Day,15,3:40 PM,RD0087,CAT789,EX010,H5500,Pit-C,Waste,205,81,209.3,1595,1595,253,2,17,112,216,4,32,36,27
6/25/2020,Day,16,4:40 PM,RD0028,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,145.3,1412,1412,146,32,1,66,241,2,28,37,84
6/25/2020,Day,16,4:40 PM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,199.1,1302,1323,200,18,0,112,196,3,25,39,34
6/25/2020,Day,15,3:40 PM,RD0132,CAT777D-COAL,EX025,H1200,Pit-B,Coal,107,79.26,91.5864,8953,8629,1143,6,11,521,1197,7,17,30,0
6/25/2020,Day,15,3:40 PM,RD0035,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,161.8,2824,2824,388,82,16,119,620,5,51,40,0
6/25/2020,Day,16,4:40 PM,RD0097,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1511,1511,244,4,11,150,386,11,5,25,23
6/25/2020,Day,16,4:40 PM,RD0063,CAT789,EX010,H5500,Pit-C,Waste,205,81,208.4,1595,1595,250,2,14,82,235,3,28,37,19
6/25/2020,Day,15,3:40 PM,RD0040,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1511,1449,258,135,10,134,341,0,1,0,21
6/25/2020,Day,15,3:40 PM,RD0049,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,148.7,3212,2824,691,61,13,140,536,3,33,34,0
6/25/2020,Day,16,4:40 PM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,201,1302,1302,188,25,21,101,208,3,36,31,0
6/25/2020,Day,14,2:40 PM,RD0040,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1381,1381,355,4,9,149,377,7,6,52,26
6/25/2020,Day,15,3:40 PM,RD0082,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,158.1,2171,2100,620,64,19,175,530,2,31,32,0
6/25/2020,Day,16,4:40 PM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,200.9,1595,1595,268,28,12,102,211,0,33,36,0
6/25/2020,Day,15,3:40 PM,RD0024,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,141.3,2824,2824,468,57,0,94,546,3,31,23,0
6/25/2020,Day,15,3:40 PM,RD0038,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,163.9,3007,2824,773,54,21,112,545,0,31,24,51
6/25/2020,Day,16,4:40 PM,RD0087,CAT789,EX010,H5500,Pit-C,Waste,205,81,197.4,1595,1180,236,136,20,119,231,0,40,48,0
6/25/2020,Day,16,4:40 PM,RD0075,CAT789,EX015,H5500,Pit-C,Waste,205,81,181.1,1302,1302,202,38,12,110,202,3,34,33,0
6/25/2020,Day,15,3:40 PM,RD0080,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,153.4,422,2374,589,74,9,280,561,1,24,38,26
6/25/2020,Day,16,4:40 PM,RD0062,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,138.1,2100,2100,218,237,17,131,499,1,27,32,0
6/25/2020,Day,15,3:40 PM,RD0110,CAT777D-COAL,EX018,H2500,Coal_Stockpile,Coal,107,79.26,107,12647,12468,763,11,0,97,1397,80,147,89,33
6/25/2020,Day,15,3:40 PM,RD0031,CAT789,EX010,H5500,Pit-C,Waste,205,81,202.1,1260,1595,268,2,10,114,230,1,31,38,125
6/25/2020,Day,15,3:40 PM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,143.1,2100,2100,266,2,18,122,494,5,33,32,46
6/25/2020,Day,16,4:40 PM,RD0055,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,160.9,2824,2824,389,4,9,114,561,4,31,30,100
6/25/2020,Day,15,3:40 PM,RD0130,CAT777D-COAL,EX025,H1200,Pit-B,Coal,107,79.26,107,8771,20062,1390,21,1,54,2576,15,22,227,155
6/25/2020,Day,15,3:40 PM,RD0058,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,145.8,1426,1412,189,3,16,98,264,3,33,30,77
6/25/2020,Day,16,4:40 PM,RD0073,CAT789,EX010,H5500,Pit-C,Waste,205,81,202.6,1539,1595,264,72,7,122,230,1,37,38,0
6/25/2020,Day,15,3:40 PM,RD0125,CAT 777E,EX022,R984,Pit-C,Coal,107,79.26,107.5,24395,24909,2267,46,0,337,2733,68,39,4,120
6/25/2020,Day,16,4:40 PM,RD0077,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,149.7,2824,2824,310,25,17,121,518,4,35,29,0
6/25/2020,Day,16,4:40 PM,RD0029,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,150.6,2100,2100,231,46,31,154,487,3,28,36,0
6/25/2020,Day,15,3:40 PM,RD0028,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,152.8,1412,1412,152,89,13,100,255,3,32,40,0
6/25/2020,Day,15,3:40 PM,RD0079,CAT 777E,EX018,H2500,Coal_Stockpile,Coal,107,79.26,100.9,12300,12468,1237,6,13,139,1421,717,22,271,0
6/25/2020,Day,16,4:40 PM,RD0087,CAT789,EX010,H5500,Pit-C,Waste,205,81,194.5,1375,1321,202,12,0,107,207,0,34,26,26
6/25/2020,Day,16,4:40 PM,RD0109,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,115,1511,1896,211,96,13,167,415,0,3,13,0
6/25/2020,Day,16,4:40 PM,RD0081,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,171.5,2634,2407,292,70,11,270,570,1,32,20,96
6/25/2020,Day,16,4:40 PM,RD0083,CAT789,EX015,H5500,Pit-C,Waste,205,81,205.5,1302,1302,216,6,0,124,201,4,34,35,48
6/25/2020,Day,16,4:40 PM,RD0031,CAT789,EX010,H5500,Pit-C,Waste,205,81,194.3,1595,1595,247,47,16,102,265,3,30,34,0
6/25/2020,Day,16,4:40 PM,RD0028,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,156.6,1412,1412,151,49,54,67,256,2,28,36,46
6/25/2020,Day,16,4:40 PM,RD0078,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,106.405,1511,1511,275,82,11,124,334,5,10,23,0
6/25/2020,Day,16,4:40 PM,RD0042,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,148.1,2100,2100,252,33,13,162,496,4,26,34,0
6/25/2020,Day,16,4:40 PM,RD0094,CAT789,EX015,H5500,Pit-C,Waste,205,81,212.3,1302,1302,205,4,10,135,251,2,26,38,24
6/25/2020,Day,16,4:40 PM,RD0091,CAT785,EX014,H3600,Pit-B,Waste,163,64.5,149.8,2100,2100,228,79,15,137,522,3,32,33,0
6/25/2020,Day,16,4:40 PM,RD0061,CAT789,EX015,H5500,Pit-C,Waste,205,81,188,1302,1302,201,9,20,101,227,4,32,44,55
6/25/2020,Day,16,4:40 PM,RD0053,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,154.1,1412,1412,155,62,15,106,249,5,32,26,0
6/25/2020,Day,15,3:40 PM,RD0117,CAT777D-COAL,EX025,H1200,Pit-B,Coal,107,79.26,96.8591,8629,19967,1048,56,13,454,2573,0,0,18,0
6/25/2020,Day,16,4:40 PM,RD0075,CAT789,EX010,H5500,Pit-C,Waste,205,81,188,1312,1321,206,124,15,90,198,0,26,34,0
6/25/2020,Day,16,4:40 PM,RD0068,CAT777D-WASTE,EX016,H2500,Pit-C,Waste,115,45,110.95,1511,1511,283,124,1,91,376,28,0,21,0
6/25/2020,Day,16,4:40 PM,RD0103,CAT 777E,EX018,H2500,Coal_Stockpile,Coal,107,79.26,101.9,12280,12442,1179,6,16,144,1312,152,108,36,203
6/25/2020,Day,16,4:40 PM,RD0080,CAT785,EX011,H2500,Pit-B,Waste,163,64.5,163.1,2634,2374,296,52,14,218,589,4,31,36,79
6/25/2020,Day,16,4:40 PM,RD0045,CAT789,EX010,H5500,Pit-C,Waste,205,81,196.3,1375,1321,227,83,15,103,204,0,25,36,0
6/25/2020,Day,15,3:40 PM,RD0124,CAT777D-COAL,EX022,R984,Pit-C,Coal,107,79.26,107,24415,24650,2360,8,11,386,2933,0,1,86,0
6/25/2020,Day,16,4:40 PM,RD0049,CAT785,EX009,H3600,Pit-B,Waste,163,64.5,149.2,2824,2824,348,191,15,110,549,5,29,28,0
6/25/2020,Day,16,4:40 PM,RD0033,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,161.9,1412,1412,141,67,18,108,256,5,27,39,58
6/25/2020,Day,16,4:40 PM,RD0058,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,158.5,1412,1412,148,6,12,111,259,4,38,32,36
6/25/2020,Day,16,4:40 PM,RD0031,CAT789,EX010,H5500,Pit-C,Waste,205,81,210.3,1604,1604,267,123,14,106,307,1,0,31,0
6/25/2020,Day,16,4:40 PM,RD0028,CAT785,EX008,H3600,Pit-B,Waste,163,64.5,121.4,1412,1412,151,15,0,72,272,0,36,34,55
